state,gender,year,name,number,row_num
AR,F,1912,Ruth,176,3
FL,F,1912,Mary,290,1
FL,F,1912,Annie,134,2
FL,F,1912,Ruby,100,3
MS,F,1912,Mary,806,1
MS,F,1912,Annie,358,2
MS,F,1912,Willie,260,3
SD,F,1912,Mary,108,1
SD,F,1912,Helen,93,2
SD,F,1912,Dorothy,82,3
CO,F,1912,Mary,234,1
CO,F,1912,Helen,135,2
CO,F,1912,Margaret,120,3
MI,M,1912,John,530,1
MI,M,1912,William,423,2
MI,M,1912,Robert,292,3
ME,M,1912,John,117,1
ME,M,1912,George,84,2
ME,M,1912,William,81,3
GA,F,1913,Mary,1223,1
GA,F,1913,Annie,632,2
GA,F,1913,Ruby,399,3
CA,M,1913,John,614,1
CA,M,1913,William,528,2
CA,M,1913,Robert,462,3
HI,M,1913,George,57,1
HI,M,1913,John,55,2
HI,M,1913,Edward,35,3
RI,M,1913,John,201,1
RI,M,1913,Joseph,173,2
RI,M,1913,William,145,3
WA,M,1913,John,235,1
WA,M,1913,William,209,2
WA,M,1913,Robert,174,3
IA,M,1913,John,461,1
IA,M,1913,Robert,338,2
IA,M,1913,William,322,3
MD,F,1913,Mary,617,1
MD,F,1913,Margaret,343,2
MD,F,1913,Dorothy,269,3
NE,F,1913,Mary,255,1
NE,F,1913,Helen,238,2
NE,F,1913,Dorothy,215,3
SD,F,1913,Mary,111,1
SD,F,1913,Dorothy,105,2
SD,F,1913,Helen,104,3
WV,M,1913,William,386,1
WV,M,1913,James,352,2
WV,M,1913,John,327,3
CA,F,1913,Mary,584,1
CA,F,1913,Dorothy,510,2
CA,F,1913,Helen,376,3
OR,M,1913,John,129,1
OR,M,1913,William,127,2
OR,M,1913,Robert,108,3
TN,F,1913,Mary,1029,1
TN,F,1913,Ruby,345,2
TN,F,1913,Ruth,263,3
VA,M,1913,James,881,1
VA,M,1913,William,787,2
VA,M,1913,John,721,3
MT,F,1913,Mary,140,1
MT,F,1913,Helen,110,2
MT,F,1913,Dorothy,91,3
AL,F,1913,Mary,1125,1
AL,F,1913,Annie,543,2
AL,F,1913,Willie,311,3
ME,M,1913,John,146,1
ME,M,1913,George,107,2
ME,M,1913,Joseph,93,3
IA,F,1913,Mary,480,1
IA,F,1913,Helen,469,2
IA,F,1913,Dorothy,370,3
ME,F,1913,Mary,140,1
ME,F,1913,Dorothy,125,2
ME,F,1913,Helen,106,3
FL,M,1913,James,355,1
FL,M,1913,John,271,2
FL,M,1913,William,250,3
AL,M,1913,James,1010,1
AL,M,1913,John,784,2
AL,M,1913,William,671,3
DE,M,1913,John,74,1
DE,M,1913,William,70,2
DE,M,1913,James,62,3
NM,M,1913,John,87,1
NM,M,1913,Jose,82,2
NM,M,1913,Joe,75,3
IN,M,1913,John,605,1
IN,M,1913,Robert,576,2
IN,M,1913,William,572,3
MA,F,1913,Mary,1874,1
MA,F,1913,Helen,940,2
MA,F,1913,Dorothy,683,3
IN,F,1913,Mary,1104,1
IN,F,1913,Helen,649,2
IN,F,1913,Dorothy,493,3
MS,M,1913,James,716,1
MS,M,1913,John,523,2
MS,M,1913,Willie,452,3
CO,F,1913,Mary,258,1
CO,F,1913,Helen,157,2
CO,F,1913,Dorothy,143,3
MN,F,1913,Helen,443,1
MN,F,1913,Mary,430,2
MN,F,1913,Dorothy,351,3
AK,M,1913,John,19,1
AK,M,1913,William,10,2
AK,M,1913,George,8,3
NC,F,1913,Mary,1180,1
NC,F,1913,Annie,521,2
NC,F,1913,Ruth,355,3
NY,F,1913,Mary,3267,1
NY,F,1913,Helen,2265,2
NY,F,1913,Dorothy,1623,3
ND,F,1913,Helen,118,1
ND,F,1913,Mary,114,2
ND,F,1913,Margaret,97,3
MD,M,1913,William,462,1
MD,M,1913,John,410,2
MD,M,1913,Charles,352,3
ID,M,1913,John,93,1
ID,M,1913,Robert,66,2
ID,M,1913,James,60,3
MS,F,1913,Mary,899,1
MS,F,1913,Annie,372,2
MS,F,1913,Willie,240,3
PA,M,1913,John,3706,1
PA,M,1913,William,2393,2
PA,M,1913,Joseph,2327,3
OR,F,1913,Mary,136,1
OR,F,1913,Helen,131,2
OR,F,1913,Dorothy,109,3
NH,M,1913,John,104,1
NH,M,1913,Joseph,67,2
NH,M,1913,Robert,64,3
HI,F,1913,Mary,60,1
HI,F,1913,Margaret,31,2
HI,F,1913,Alice,30,3
SD,M,1913,John,139,1
SD,M,1913,William,79,2
SD,M,1913,George,77,3
WY,M,1913,John,47,1
WY,M,1913,William,34,2
WY,M,1913,James,28,3
VA,F,1913,Mary,1060,1
VA,F,1913,Virginia,448,2
VA,F,1913,Elizabeth,382,3
MT,M,1913,John,142,1
MT,M,1913,William,99,2
MT,M,1913,Robert,90,3
OK,F,1913,Mary,525,1
OK,F,1913,Ruby,280,2
OK,F,1913,Helen,252,3
DC,F,1913,Mary,136,1
DC,F,1913,Dorothy,91,2
DC,F,1913,Helen,78,3
NH,F,1913,Mary,98,1
NH,F,1913,Helen,73,2
NH,F,1913,Dorothy,62,3
RI,F,1913,Mary,269,1
RI,F,1913,Helen,112,2
RI,F,1913,Margaret,92,3
TX,F,1913,Mary,1425,1
TX,F,1913,Ruby,538,2
TX,F,1913,Ruth,451,3
CO,M,1913,John,191,1
CO,M,1913,William,156,2
CO,M,1913,Robert,133,3
AZ,F,1913,Mary,103,1
AZ,F,1913,Margaret,38,2
AZ,F,1913,Maria,33,3
WY,F,1913,Mary,50,1
WY,F,1913,Helen,27,2
WY,F,1913,Margaret,25,3
WI,F,1913,Mary,458,1
WI,F,1913,Helen,452,2
WI,F,1913,Dorothy,428,3
MO,M,1913,William,789,1
MO,M,1913,John,722,2
MO,M,1913,James,586,3
NC,M,1913,James,1252,1
NC,M,1913,William,974,2
NC,M,1913,John,854,3
MI,M,1913,John,704,1
MI,M,1913,William,515,2
MI,M,1913,Robert,399,3
VT,M,1913,John,95,1
VT,M,1913,Robert,61,2
VT,M,1913,George,47,3
NE,M,1913,John,279,1
NE,M,1913,Harold,191,2
NE,M,1913,William,191,3
CT,M,1913,John,508,1
CT,M,1913,Joseph,380,2
CT,M,1913,William,297,3
GA,M,1913,James,1248,1
GA,M,1913,John,1042,2
GA,M,1913,William,847,3
FL,F,1913,Mary,327,1
FL,F,1913,Annie,137,2
FL,F,1913,Ruth,95,3
MO,F,1913,Mary,971,1
MO,F,1913,Dorothy,602,2
MO,F,1913,Helen,562,3
AZ,M,1913,John,64,1
AZ,M,1913,William,59,2
AZ,M,1913,James,49,3
KS,F,1913,Mary,437,1
KS,F,1913,Helen,338,2
KS,F,1913,Dorothy,278,3
DE,F,1913,Mary,80,1
DE,F,1913,Helen,59,2
DE,F,1913,Dorothy,42,3
MI,F,1913,Mary,744,1
MI,F,1913,Helen,674,2
MI,F,1913,Dorothy,520,3
SC,F,1913,Mary,725,1
SC,F,1913,Annie,348,2
SC,F,1913,Elizabeth,250,3
OH,M,1913,John,1424,1
OH,M,1913,Robert,1141,2
OH,M,1913,William,1093,3
PA,F,1913,Mary,4739,1
PA,F,1913,Helen,2694,2
PA,F,1913,Anna,2327,3
NM,F,1913,Mary,127,1
NM,F,1913,Margaret,50,2
NM,F,1913,Maria,46,3
MN,M,1913,John,501,1
MN,M,1913,William,275,2
MN,M,1913,Robert,274,3
ID,F,1913,Mary,91,1
ID,F,1913,Helen,65,2
ID,F,1913,Ruth,59,3
KY,M,1913,William,761,1
KY,M,1913,James,749,2
KY,M,1913,John,570,3
TX,M,1913,James,1146,1
TX,M,1913,William,1079,2
TX,M,1913,John,981,3
OK,M,1913,William,438,1
OK,M,1913,John,430,2
OK,M,1913,James,405,3
NJ,F,1913,Mary,1078,1
NJ,F,1913,Helen,827,2
NJ,F,1913,Anna,605,3
WA,F,1913,Mary,235,1
WA,F,1913,Dorothy,222,2
WA,F,1913,Helen,202,3
AK,F,1913,Mary,21,1
AK,F,1913,Elizabeth,9,2
AK,F,1913,Margaret,8,3
MA,M,1913,John,1480,1
MA,M,1913,Joseph,987,2
MA,M,1913,William,880,3
OH,F,1913,Mary,2181,1
OH,F,1913,Helen,1384,2
OH,F,1913,Dorothy,948,3
WV,F,1913,Mary,641,1
WV,F,1913,Virginia,276,2
WV,F,1913,Helen,248,3
ND,M,1913,John,154,1
ND,M,1913,William,105,2
ND,M,1913,Arthur,87,3
KY,F,1913,Mary,1189,1
KY,F,1913,Anna,295,2
KY,F,1913,Dorothy,278,3
IL,M,1913,John,1798,1
IL,M,1913,William,1275,2
IL,M,1913,Joseph,1062,3
LA,M,1913,John,452,1
LA,M,1913,James,377,2
LA,M,1913,Joseph,358,3
IL,F,1913,Mary,1956,1
IL,F,1913,Helen,1591,2
IL,F,1913,Dorothy,1183,3
VT,F,1913,Mary,80,1
VT,F,1913,Dorothy,66,2
VT,F,1913,Helen,66,3
KS,M,1913,John,354,1
KS,M,1913,William,288,2
KS,M,1913,Charles,257,3
TN,M,1913,James,960,1
TN,M,1913,William,748,2
TN,M,1913,John,653,3
AR,F,1913,Mary,527,1
AR,F,1913,Ruby,228,2
AR,F,1913,Mildred,202,3
DC,M,1913,James,111,1
DC,M,1913,William,111,2
DC,M,1913,John,100,3
NY,M,1913,John,3149,1
NY,M,1913,Joseph,2517,2
NY,M,1913,William,2271,3
AR,M,1913,James,526,1
AR,M,1913,William,417,2
AR,M,1913,John,386,3
LA,F,1913,Mary,634,1
LA,F,1913,Marie,226,2
LA,F,1913,Annie,178,3
CT,F,1913,Mary,606,1
CT,F,1913,Helen,382,2
CT,F,1913,Anna,258,3
NV,F,1913,Mary,21,1
NV,F,1913,Helen,13,2
NV,F,1913,Dorothy,10,3
NJ,M,1913,John,1237,1
NJ,M,1913,Joseph,821,2
NJ,M,1913,William,774,3
NV,M,1913,John,16,1
NV,M,1913,George,15,2
NV,M,1913,William,15,3
UT,F,1913,Mary,82,1
UT,F,1913,Helen,79,2
UT,F,1913,Ruth,73,3
SC,M,1913,James,910,1
SC,M,1913,John,654,2
SC,M,1913,William,530,3
WI,M,1913,John,524,1
WI,M,1913,William,348,2
WI,M,1913,Robert,326,3
UT,M,1913,John,114,1
UT,M,1913,William,86,2
UT,M,1913,James,67,3
NH,F,1914,Mary,138,1
NH,F,1914,Helen,79,2
NH,F,1914,Dorothy,74,3
IN,M,1914,John,824,1
IN,M,1914,Robert,810,2
IN,M,1914,William,670,3
WA,M,1914,John,323,1
WA,M,1914,Robert,308,2
WA,M,1914,William,255,3
MT,F,1914,Mary,187,1
MT,F,1914,Helen,132,2
MT,F,1914,Margaret,125,3
CA,M,1914,John,769,1
CA,M,1914,William,646,2
CA,M,1914,Robert,602,3
CT,M,1914,John,684,1
CT,M,1914,Joseph,575,2
CT,M,1914,William,430,3
NM,M,1914,John,104,1
NM,M,1914,Jose,93,2
NM,M,1914,Joe,77,3
NE,F,1914,Helen,324,1
NE,F,1914,Mary,288,2
NE,F,1914,Dorothy,274,3
PA,M,1914,John,5192,1
PA,M,1914,Joseph,3119,2
PA,M,1914,William,3078,3
IA,F,1914,Mary,624,1
IA,F,1914,Helen,580,2
IA,F,1914,Dorothy,566,3
CO,M,1914,John,294,1
CO,M,1914,William,217,2
CO,M,1914,Robert,167,3
NE,M,1914,John,337,1
NE,M,1914,William,267,2
NE,M,1914,Robert,230,3
MN,F,1914,Helen,519,1
MN,F,1914,Mary,501,2
MN,F,1914,Dorothy,447,3
NC,F,1914,Mary,1581,1
NC,F,1914,Annie,586,2
NC,F,1914,Margaret,485,3
ND,F,1914,Margaret,145,1
ND,F,1914,Mary,142,2
ND,F,1914,Helen,140,3
KY,M,1914,James,949,1
KY,M,1914,William,896,2
KY,M,1914,John,681,3
WI,M,1914,John,662,1
WI,M,1914,Robert,466,2
WI,M,1914,William,422,3
AZ,F,1914,Mary,133,1
AZ,F,1914,Dorothy,43,2
AZ,F,1914,Helen,41,3
WY,F,1914,Mary,55,1
WY,F,1914,Margaret,33,2
WY,F,1914,Dorothy,32,3
KS,F,1914,Mary,527,1
KS,F,1914,Helen,337,2
KS,F,1914,Dorothy,315,3
WA,F,1914,Mary,281,1
WA,F,1914,Helen,251,2
WA,F,1914,Dorothy,229,3
NC,M,1914,James,1678,1
NC,M,1914,William,1241,2
NC,M,1914,John,1147,3
IL,F,1914,Mary,2332,1
IL,F,1914,Helen,1835,2
IL,F,1914,Dorothy,1349,3
OK,M,1914,James,536,1
OK,M,1914,William,506,2
OK,M,1914,John,495,3
MA,M,1914,John,1986,1
MA,M,1914,Joseph,1369,2
MA,M,1914,William,1216,3
UT,M,1914,John,165,1
UT,M,1914,William,110,2
UT,M,1914,James,107,3
CO,F,1914,Mary,338,1
CO,F,1914,Helen,173,2
CO,F,1914,Dorothy,172,3
VA,M,1914,James,1109,1
VA,M,1914,William,1012,2
VA,M,1914,John,886,3
CT,F,1914,Mary,851,1
CT,F,1914,Helen,489,2
CT,F,1914,Anna,320,3
NJ,M,1914,John,1605,1
NJ,M,1914,Joseph,1058,2
NJ,M,1914,William,1028,3
RI,M,1914,John,284,1
RI,M,1914,Joseph,280,2
RI,M,1914,William,170,3
KY,F,1914,Mary,1322,1
KY,F,1914,Dorothy,343,2
KY,F,1914,Anna,322,3
NV,F,1914,Ruth,15,1
NV,F,1914,Dorothy,13,2
NV,F,1914,Mary,12,3
AR,M,1914,James,648,1
AR,M,1914,John,520,2
AR,M,1914,William,485,3
AZ,M,1914,William,73,1
AZ,M,1914,Frank,70,2
AZ,M,1914,John,70,3
FL,M,1914,James,456,1
FL,M,1914,William,368,2
FL,M,1914,John,359,3
SC,F,1914,Mary,908,1
SC,F,1914,Annie,420,2
SC,F,1914,Ruth,285,3
VA,F,1914,Mary,1265,1
VA,F,1914,Virginia,520,2
VA,F,1914,Margaret,417,3
HI,F,1914,Mary,79,1
HI,F,1914,Helen,44,2
HI,F,1914,Alice,37,3
ID,F,1914,Mary,93,1
ID,F,1914,Margaret,73,2
ID,F,1914,Helen,72,3
AL,M,1914,James,1222,1
AL,M,1914,John,950,2
AL,M,1914,William,811,3
TX,F,1914,Mary,1707,1
TX,F,1914,Ruby,559,2
TX,F,1914,Dorothy,529,3
MI,M,1914,John,930,1
MI,M,1914,William,643,2
MI,M,1914,Robert,570,3
WI,F,1914,Helen,552,1
WI,F,1914,Mary,541,2
WI,F,1914,Dorothy,532,3
ID,M,1914,John,118,1
ID,M,1914,William,93,2
ID,M,1914,Robert,81,3
ME,M,1914,John,178,1
ME,M,1914,Robert,153,2
ME,M,1914,William,131,3
WV,F,1914,Mary,790,1
WV,F,1914,Virginia,352,2
WV,F,1914,Helen,282,3
RI,F,1914,Mary,350,1
RI,F,1914,Helen,133,2
RI,F,1914,Margaret,124,3
TN,M,1914,James,1196,1
TN,M,1914,William,930,2
TN,M,1914,John,782,3
OR,F,1914,Helen,160,1
OR,F,1914,Dorothy,155,2
OR,F,1914,Mary,149,3
MS,M,1914,James,960,1
MS,M,1914,John,665,2
MS,M,1914,William,589,3
UT,F,1914,Mary,123,1
UT,F,1914,Ruth,107,2
UT,F,1914,Helen,101,3
IL,M,1914,John,2242,1
IL,M,1914,William,1557,2
IL,M,1914,Robert,1328,3
NJ,F,1914,Mary,1449,1
NJ,F,1914,Helen,1083,2
NJ,F,1914,Anna,760,3
IA,M,1914,John,592,1
IA,M,1914,Robert,490,2
IA,M,1914,William,410,3
ND,M,1914,John,207,1
ND,M,1914,Robert,116,2
ND,M,1914,William,115,3
MT,M,1914,John,177,1
MT,M,1914,William,170,2
MT,M,1914,Robert,139,3
LA,M,1914,John,503,1
LA,M,1914,James,470,2
LA,M,1914,Joseph,434,3
TX,M,1914,James,1397,1
TX,M,1914,John,1234,2
TX,M,1914,William,1184,3
IN,F,1914,Mary,1349,1
IN,F,1914,Helen,741,2
IN,F,1914,Dorothy,594,3
AK,M,1914,John,17,1
AK,M,1914,James,12,2
AK,M,1914,Joseph,10,3
AR,F,1914,Mary,645,1
AR,F,1914,Ruby,265,2
AR,F,1914,Mildred,224,3
GA,F,1914,Mary,1471,1
GA,F,1914,Annie,738,2
GA,F,1914,Ruby,491,3
OH,M,1914,John,1848,1
OH,M,1914,Robert,1584,2
OH,M,1914,William,1382,3
MA,F,1914,Mary,2497,1
MA,F,1914,Helen,1210,2
MA,F,1914,Dorothy,849,3
MD,F,1914,Mary,718,1
MD,F,1914,Margaret,410,2
MD,F,1914,Dorothy,398,3
SD,F,1914,Dorothy,133,1
SD,F,1914,Mary,128,2
SD,F,1914,Helen,121,3
MN,M,1914,John,558,1
MN,M,1914,William,361,2
MN,M,1914,Robert,357,3
SD,M,1914,John,159,1
SD,M,1914,William,116,2
SD,M,1914,Robert,106,3
ME,F,1914,Mary,182,1
ME,F,1914,Dorothy,178,2
ME,F,1914,Ruth,133,3
KS,M,1914,John,440,1
KS,M,1914,William,381,2
KS,M,1914,Charles,293,3
MO,M,1914,William,907,1
MO,M,1914,John,899,2
MO,M,1914,James,726,3
CA,F,1914,Mary,773,1
CA,F,1914,Dorothy,564,2
CA,F,1914,Helen,471,3
PA,F,1914,Mary,5981,1
PA,F,1914,Helen,3324,2
PA,F,1914,Anna,2836,3
HI,M,1914,George,66,1
HI,M,1914,John,59,2
HI,M,1914,William,53,3
DC,M,1914,William,119,1
DC,M,1914,John,116,2
DC,M,1914,James,115,3
WV,M,1914,James,459,1
WV,M,1914,John,458,2
WV,M,1914,William,448,3
WY,M,1914,John,53,1
WY,M,1914,George,41,2
WY,M,1914,William,40,3
FL,F,1914,Mary,427,1
FL,F,1914,Annie,154,2
FL,F,1914,Dorothy,149,3
VT,M,1914,John,96,1
VT,M,1914,George,74,2
VT,M,1914,Robert,60,3
MI,F,1914,Mary,885,1
MI,F,1914,Helen,795,2
MI,F,1914,Dorothy,696,3
AL,F,1914,Mary,1429,1
AL,F,1914,Annie,617,2
AL,F,1914,Willie,368,3
OR,M,1914,Robert,182,1
OR,M,1914,John,170,2
OR,M,1914,William,168,3
DE,M,1914,William,102,1
DE,M,1914,John,89,2
DE,M,1914,James,65,3
NM,F,1914,Mary,140,1
NM,F,1914,Maria,69,2
NM,F,1914,Margaret,47,3
NY,F,1914,Mary,4245,1
NY,F,1914,Helen,3075,2
NY,F,1914,Dorothy,2153,3
DC,F,1914,Mary,176,1
DC,F,1914,Dorothy,115,2
DC,F,1914,Margaret,100,3
DE,F,1914,Mary,101,1
DE,F,1914,Margaret,67,2
DE,F,1914,Helen,62,3
OK,F,1914,Mary,572,1
OK,F,1914,Ruby,340,2
OK,F,1914,Ruth,267,3
TN,F,1914,Mary,1158,1
TN,F,1914,Ruby,320,2
TN,F,1914,Ruth,308,3
LA,F,1914,Mary,747,1
LA,F,1914,Marie,259,2
LA,F,1914,Annie,209,3
MO,F,1914,Mary,1126,1
MO,F,1914,Dorothy,692,2
MO,F,1914,Helen,691,3
NH,M,1914,John,115,1
NH,M,1914,Robert,103,2
NH,M,1914,George,97,3
NY,M,1914,John,4289,1
NY,M,1914,Joseph,3328,2
NY,M,1914,William,2986,3
AK,F,1914,Mary,22,1
AK,F,1914,Margaret,10,2
AK,F,1914,Alice,8,3
OH,F,1914,Mary,2731,1
OH,F,1914,Helen,1630,2
OH,F,1914,Dorothy,1192,3
MS,F,1914,Mary,970,1
MS,F,1914,Annie,417,2
MS,F,1914,Willie,301,3
VT,F,1914,Mary,106,1
VT,F,1914,Ruth,82,2
VT,F,1914,Dorothy,74,3
GA,M,1914,James,1556,1
GA,M,1914,John,1260,2
GA,M,1914,William,1064,3
SC,M,1914,James,1164,1
SC,M,1914,John,777,2
SC,M,1914,William,719,3
MD,M,1914,William,619,1
MD,M,1914,John,549,2
MD,M,1914,James,449,3
NV,M,1914,John,31,1
NV,M,1914,William,30,2
NV,M,1914,James,18,3
KS,M,1915,John,593,1
KS,M,1915,William,500,2
KS,M,1915,Charles,424,3
GA,M,1915,James,1825,1
GA,M,1915,John,1471,2
GA,M,1915,William,1248,3
CA,F,1915,Mary,998,1
CA,F,1915,Dorothy,717,2
CA,F,1915,Helen,602,3
NM,M,1915,John,132,1
NM,M,1915,Jose,129,2
NM,M,1915,Joe,118,3
CO,M,1915,John,361,1
CO,M,1915,William,280,2
CO,M,1915,Robert,261,3
MI,F,1915,Mary,1447,1
MI,F,1915,Helen,1288,2
MI,F,1915,Dorothy,1051,3
AR,M,1915,James,880,1
AR,M,1915,William,660,2
AR,M,1915,John,559,3
GA,F,1915,Mary,1683,1
GA,F,1915,Annie,862,2
GA,F,1915,Ruby,542,3
NH,M,1915,John,151,1
NH,M,1915,Robert,124,2
NH,M,1915,William,111,3
NE,F,1915,Helen,431,1
NE,F,1915,Mary,371,2
NE,F,1915,Dorothy,354,3
WV,M,1915,William,622,1
WV,M,1915,James,602,2
WV,M,1915,John,594,3
LA,F,1915,Mary,817,1
LA,F,1915,Mildred,300,2
LA,F,1915,Marie,279,3
WI,F,1915,Dorothy,844,1
WI,F,1915,Mary,759,2
WI,F,1915,Helen,758,3
IN,M,1915,Robert,1113,1
IN,M,1915,John,1088,2
IN,M,1915,William,893,3
IA,F,1915,Mary,867,1
IA,F,1915,Dorothy,761,2
IA,F,1915,Helen,752,3
KS,F,1915,Mary,671,1
KS,F,1915,Dorothy,458,2
KS,F,1915,Helen,455,3
ND,F,1915,Helen,219,1
ND,F,1915,Mary,196,2
ND,F,1915,Dorothy,190,3
IL,M,1915,John,3066,1
IL,M,1915,William,2190,2
IL,M,1915,Robert,1924,3
SC,M,1915,James,1414,1
SC,M,1915,John,953,2
SC,M,1915,William,827,3
VA,M,1915,James,1323,1
VA,M,1915,William,1210,2
VA,M,1915,John,984,3
TN,F,1915,Mary,1515,1
TN,F,1915,Ruby,419,2
TN,F,1915,Margaret,413,3
RI,F,1915,Mary,415,1
RI,F,1915,Helen,161,2
RI,F,1915,Dorothy,138,3
CA,M,1915,John,1033,1
CA,M,1915,William,886,2
CA,M,1915,Robert,840,3
AK,F,1915,Mary,23,1
AK,F,1915,Alice,13,2
AK,F,1915,Helen,12,3
SC,F,1915,Mary,1098,1
SC,F,1915,Annie,498,2
SC,F,1915,Ruth,345,3
MS,M,1915,James,1108,1
MS,M,1915,John,802,2
MS,M,1915,William,700,3
FL,M,1915,James,579,1
FL,M,1915,William,425,2
FL,M,1915,John,407,3
CO,F,1915,Mary,387,1
CO,F,1915,Helen,237,2
CO,F,1915,Dorothy,226,3
CT,M,1915,John,907,1
CT,M,1915,Joseph,639,2
CT,M,1915,William,497,3
NC,F,1915,Mary,1946,1
NC,F,1915,Annie,766,2
NC,F,1915,Ruth,677,3
MI,M,1915,John,1368,1
MI,M,1915,William,1072,2
MI,M,1915,Robert,989,3
DE,F,1915,Mary,141,1
DE,F,1915,Margaret,72,2
DE,F,1915,Helen,71,3
MD,F,1915,Mary,963,1
MD,F,1915,Margaret,489,2
MD,F,1915,Dorothy,486,3
KY,M,1915,James,1332,1
KY,M,1915,William,1276,2
KY,M,1915,John,874,3
MT,M,1915,John,264,1
MT,M,1915,William,233,2
MT,M,1915,Robert,185,3
TX,M,1915,James,1780,1
TX,M,1915,William,1527,2
TX,M,1915,John,1471,3
UT,F,1915,Mary,183,1
UT,F,1915,Helen,160,2
UT,F,1915,Ruth,154,3
DE,M,1915,John,118,1
DE,M,1915,William,115,2
DE,M,1915,Charles,81,3
IA,M,1915,John,812,1
IA,M,1915,Robert,793,2
IA,M,1915,William,586,3
AZ,M,1915,John,112,1
AZ,M,1915,William,83,2
AZ,M,1915,Robert,75,3
OR,F,1915,Mary,248,1
OR,F,1915,Helen,208,2
OR,F,1915,Dorothy,202,3
NV,M,1915,John,39,1
NV,M,1915,William,22,2
NV,M,1915,Charles,21,3
DC,F,1915,Mary,195,1
DC,F,1915,Dorothy,121,2
DC,F,1915,Helen,102,3
VT,M,1915,John,109,1
VT,M,1915,Robert,91,2
VT,M,1915,George,75,3
NE,M,1915,John,429,1
NE,M,1915,William,335,2
NE,M,1915,Robert,334,3
AZ,F,1915,Mary,158,1
AZ,F,1915,Helen,57,2
AZ,F,1915,Virginia,50,3
RI,M,1915,John,326,1
RI,M,1915,Joseph,292,2
RI,M,1915,William,182,3
MO,M,1915,William,1252,1
MO,M,1915,John,1142,2
MO,M,1915,James,966,3
WY,M,1915,William,84,1
WY,M,1915,John,74,2
WY,M,1915,James,58,3
ND,M,1915,John,284,1
ND,M,1915,William,189,2
ND,M,1915,Robert,156,3
HI,F,1915,Mary,92,1
HI,F,1915,Helen,60,2
HI,F,1915,Dorothy,53,3
IL,F,1915,Mary,3043,1
IL,F,1915,Helen,2432,2
IL,F,1915,Dorothy,1809,3
NJ,F,1915,Mary,1923,1
NJ,F,1915,Helen,1385,2
NJ,F,1915,Anna,932,3
FL,F,1915,Mary,482,1
FL,F,1915,Annie,180,2
FL,F,1915,Dorothy,176,3
HI,M,1915,George,86,1
HI,M,1915,John,79,2
HI,M,1915,Joseph,63,3
LA,M,1915,James,607,1
LA,M,1915,John,600,2
LA,M,1915,Joseph,536,3
MT,F,1915,Helen,255,1
MT,F,1915,Mary,244,2
MT,F,1915,Dorothy,167,3
PA,M,1915,John,6443,1
PA,M,1915,William,4045,2
PA,M,1915,Joseph,3968,3
UT,M,1915,John,172,1
UT,M,1915,William,168,2
UT,M,1915,Robert,98,3
IN,F,1915,Mary,1977,1
IN,F,1915,Helen,1069,2
IN,F,1915,Dorothy,829,3
AR,F,1915,Mary,837,1
AR,F,1915,Ruby,349,2
AR,F,1915,Ruth,286,3
MO,F,1915,Mary,1562,1
MO,F,1915,Dorothy,943,2
MO,F,1915,Helen,899,3
ME,M,1915,John,231,1
ME,M,1915,George,187,2
ME,M,1915,William,171,3
NC,M,1915,James,2069,1
NC,M,1915,William,1482,2
NC,M,1915,John,1271,3
PA,F,1915,Mary,7970,1
PA,F,1915,Helen,4617,2
PA,F,1915,Anna,3623,3
ID,F,1915,Mary,149,1
ID,F,1915,Helen,113,2
ID,F,1915,Dorothy,101,3
SD,M,1915,John,185,1
SD,M,1915,Robert,180,2
SD,M,1915,William,125,3
MS,F,1915,Mary,1141,1
MS,F,1915,Annie,475,2
MS,F,1915,Willie,309,3
AK,M,1915,John,21,1
AK,M,1915,William,19,2
AK,M,1915,Robert,14,3
NJ,M,1915,John,1998,1
NJ,M,1915,Joseph,1418,2
NJ,M,1915,William,1340,3
VT,F,1915,Mary,120,1
VT,F,1915,Helen,116,2
VT,F,1915,Dorothy,94,3
WY,F,1915,Mary,57,1
WY,F,1915,Helen,46,2
WY,F,1915,Margaret,39,3
ME,F,1915,Mary,237,1
ME,F,1915,Dorothy,185,2
ME,F,1915,Ruth,164,3
NH,F,1915,Mary,186,1
NH,F,1915,Dorothy,113,2
NH,F,1915,Helen,91,3
DC,M,1915,John,152,1
DC,M,1915,William,142,2
DC,M,1915,James,130,3
OK,M,1915,William,667,1
OK,M,1915,John,661,2
OK,M,1915,James,645,3
NM,F,1915,Mary,202,1
NM,F,1915,Maria,69,2
NM,F,1915,Frances,67,3
OK,F,1915,Mary,763,1
OK,F,1915,Ruby,401,2
OK,F,1915,Ruth,367,3
AL,F,1915,Mary,1552,1
AL,F,1915,Annie,709,2
AL,F,1915,Ruby,450,3
CT,F,1915,Mary,989,1
CT,F,1915,Helen,619,2
CT,F,1915,Anna,417,3
OH,M,1915,John,2449,1
OH,M,1915,Robert,2199,2
OH,M,1915,William,1946,3
AL,M,1915,James,1544,1
AL,M,1915,John,1100,2
AL,M,1915,William,1039,3
WV,F,1915,Mary,1054,1
WV,F,1915,Virginia,427,2
WV,F,1915,Helen,413,3
ID,M,1915,John,156,1
ID,M,1915,William,143,2
ID,M,1915,Robert,125,3
NY,F,1915,Mary,5342,1
NY,F,1915,Helen,3957,2
NY,F,1915,Dorothy,2725,3
VA,F,1915,Mary,1576,1
VA,F,1915,Virginia,753,2
VA,F,1915,Margaret,565,3
